

==================================================================================================================================

2023-12-27 17:26:41.479350|INFO    |TokoVOIP      |141|Can't get channel of client : not connected
2023-12-27 17:26:41.718369|INFO    |ClientUI      |1  |Connect status: Connected
2023-12-27 17:26:41.727369|INFO    |              |   |Failed to read image C:/Users/Xandynn/AppData/Roaming/TS3Client/cache/remote/1H7yAwDB1A1HM0A0Ni_hd+7kE0FCF0AtNeiXcfPaSgkuW63Fub2pjia_aCKhikXJuyLO5njM9hDNcfrtwyFcJg==
2023-12-27 17:26:42.953530|INFO    |TSDNS         |   |TSDNS queried unsuccessfully 172.67.186.233:41144
2023-12-27 17:26:42.953530|INFO    |TSDNS         |   |No TSDNS found
2023-12-27 17:26:43.002621|INFO    |ClientUI      |1  |Connect status: Establishing connection
2023-12-27 17:26:43.011622|INFO    |ClientUI      |1  |Connect status: Connection established
2023-12-27 17:26:43.552473|INFO    |              |   |Failed to read image C:/Users/Xandynn/AppData/Roaming/TS3Client/cache/remote/1H7yAwDB1A1HM0A0Ni_hd+7kE0FCF0AtNeiXcfPaSgkuW63Fub2pjia_aCKhikXJuyLO5njM9hDNcfrtwyFcJg==
2023-12-27 17:26:43.553477|INFO    |              |   |No image, refusing to display
2023-12-27 17:41:07.257284|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:41:07.259284|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:41:37.221911|INFO    |              |   |Memory usage: 76.85 MiB
2023-12-27 17:43:46.679406|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:43:46.690409|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:43:46.754413|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:43:46.802416|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:43:47.107440|INFO    |SoundDevManager|   |Direct Sound - Device removed{CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:43:47.107440|INFO    |SoundDevManager|   |Direct Sound - Device removed{A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:43:47.199448|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:43:47.295456|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:43:49.175471|INFO    |SoundDevManager|   |Direct Sound - Device added: {CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:43:49.175471|INFO    |SoundDevManager|   |Direct Sound - Device added: {A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:43:49.491495|INFO    |Gamepad Plugin|   |Cleared device list
